code_insee,commune,pct_fibre,pct_cable,pct_dsl,pct_thd_radio,pct_4g_fixe,pct_hd_radio,pct_satellite,nb_locaux,nb_locaux_fibre,nb_locaux_cable,nb_locaux_dsl,nb_locaux_thd_radio,nb_locaux_4g_fixe,nb_locaux_hd_radio,nb_locaux_satellite
27659,La Trinité,100.0,0.0,100.0,0.0,100.0,0.0,100.0,67,67.0,,67.0,,67.0,,67.0
09252,Rouze,0.0,0.0,100.0,0.0,97.6,0.0,100.0,207,,,207.0,,202.0,,207.0
80023,Andechy,0.0,0.0,100.0,0.0,100.0,0.0,100.0,143,,,143.0,,143.0,,143.0
45230,Noyers,90.5,0.0,100.0,0.0,100.0,0.0,100.0,506,458.0,,506.0,,506.0,,506.0
21472,Orville,99.2,0.0,100.0,56.9,100.0,0.0,100.0,123,122.0,,123.0,70.0,123.0,,123.0
19148,Neuvic,96.7,0.0,95.0,0.0,99.1,11.3,100.0,1592,1539.0,,1513.0,,1577.0,180.0,1592.0
17028,Aytré,95.3,0.0,100.0,0.0,100.0,0.0,100.0,6849,6525.0,,6849.0,,6849.0,,6849.0
88180,Frain,98.0,0.0,100.0,0.0,100.0,0.0,100.0,100,98.0,,100.0,,100.0,,100.0
53106,Gesvres,95.7,0.0,96.0,0.0,100.0,0.0,100.0,396,379.0,,380.0,,396.0,,396.0
80060,Béalcourt,100.0,0.0,100.0,0.0,100.0,0.0,100.0,66,66.0,,66.0,,66.0,,66.0
62842,Vendin-le-Vieil,97.1,47.3,96.4,0.0,100.0,0.0,100.0,3884,3770.0,1836.0,3746.0,,3884.0,,3884.0
77468,Torcy,91.8,68.9,95.1,14.4,100.0,0.0,100.0,11846,10869.0,8162.0,11266.0,1700.0,11846.0,,11846.0
22295,Saint-Gilles-Vieux-Marché,1.5,0.0,100.0,0.0,69.9,0.0,100.0,272,4.0,,272.0,,190.0,,272.0
29003,Audierne,0.0,0.0,100.0,0.0,99.8,0.0,99.8,4287,,,4287.0,,4277.0,,4277.0
70562,Villers-la-Ville,93.0,0.0,100.0,0.0,100.0,0.0,100.0,86,80.0,,86.0,,86.0,,86.0
76110,Bois-Himont,90.6,0.0,100.0,0.0,100.0,0.0,100.0,202,183.0,,202.0,,202.0,,202.0
25296,Les Gras,96.7,0.0,98.6,0.0,99.2,0.0,100.0,517,500.0,,510.0,,513.0,,517.0
60024,Arsy,98.9,0.0,100.0,0.0,100.0,0.0,100.0,435,430.0,,435.0,,435.0,,435.0
30003,Aigues-Mortes,93.1,0.0,99.8,0.0,100.0,0.0,100.0,6370,5933.0,,6357.0,,6370.0,,6370.0
46120,Gindou,92.9,0.0,100.0,0.0,100.0,0.0,100.0,267,248.0,,267.0,,267.0,,267.0
57460,Merten,96.4,0.0,100.0,0.0,100.0,0.0,100.0,823,793.0,,823.0,,823.0,,823.0
32173,Labrihe,71.0,0.0,99.3,0.0,100.0,86.2,100.0,138,98.0,,137.0,,138.0,119.0,138.0
74007,Amancy,75.7,0.0,100.0,0.0,100.0,0.0,99.9,1719,1301.0,,1719.0,,1719.0,,1718.0
76751,Yébleron,97.3,0.0,100.0,0.0,100.0,0.0,100.0,624,607.0,,624.0,,624.0,,624.0
03130,Isle-et-Bardais,0.0,0.0,99.3,0.0,100.0,96.5,100.0,288,,,286.0,,288.0,278.0,288.0
08019,Les Grandes-Armoises,100.0,0.0,0.0,0.0,100.0,0.0,100.0,40,40.0,,,,40.0,,40.0
65012,Anla,96.8,0.0,100.0,0.0,14.3,0.0,100.0,63,61.0,,63.0,,9.0,,63.0
50587,Taillepied,0.0,0.0,100.0,0.0,100.0,0.0,100.0,15,,,15.0,,15.0,,15.0
71090,La Chapelle-de-Guinchay,98.3,0.0,100.0,1.1,100.0,0.0,100.0,2202,2165.0,,2202.0,25.0,2202.0,,2202.0
31321,Marsoulas,99.0,0.0,33.3,97.9,100.0,0.0,100.0,96,95.0,,32.0,94.0,96.0,,96.0
60428,Le Mont-Saint-Adrien,100.0,0.0,100.0,0.0,100.0,0.0,100.0,320,320.0,,320.0,,320.0,,320.0
65220,Hibarette,97.4,0.0,100.0,0.0,100.0,58.8,100.0,114,111.0,,114.0,,114.0,67.0,114.0
17376,Saint-Ouen-d'Aunis,98.0,0.0,100.0,0.0,100.0,62.6,100.0,901,883.0,,901.0,,901.0,564.0,901.0
24209,Hautefaye,1.8,0.0,93.6,0.0,100.0,0.0,100.0,110,2.0,,103.0,,110.0,,110.0
02598,Pernant,98.5,0.0,100.0,0.0,100.0,0.0,100.0,344,339.0,,344.0,,344.0,,344.0
80554,Molliens-Dreuil,0.0,0.0,100.0,0.0,100.0,0.0,100.0,478,,,478.0,,478.0,,478.0
51490,Saint-Jean-sur-Moivre,94.5,0.0,100.0,0.0,100.0,0.0,100.0,110,104.0,,110.0,,110.0,,110.0
51211,Dommartin-Dampierre,96.6,0.0,94.9,0.0,100.0,0.0,100.0,59,57.0,,56.0,,59.0,,59.0
40102,Gabarret,94.0,0.0,100.0,0.0,100.0,9.8,100.0,963,905.0,,963.0,,963.0,94.0,963.0
60330,Laboissière-en-Thelle,99.6,0.0,100.0,0.0,100.0,0.0,100.0,548,546.0,,548.0,,548.0,,548.0
63457,Vic-le-Comte,95.6,0.0,100.0,0.0,100.0,72.1,100.0,3073,2938.0,,3073.0,,3073.0,2217.0,3072.0
62754,Saint-Léger,96.5,0.0,99.2,0.0,100.0,0.0,100.0,256,247.0,,254.0,,256.0,,256.0
43035,Bonneval,74.8,0.0,90.7,0.0,79.4,0.0,100.0,107,80.0,,97.0,,85.0,,107.0
54066,Bettainvillers,0.0,88.3,100.0,0.0,100.0,0.0,100.0,145,,128.0,145.0,,145.0,,145.0
37182,Pernay,93.2,0.0,100.0,0.0,100.0,0.0,100.0,746,695.0,,746.0,,746.0,,746.0
17287,Pouillac,84.8,0.0,98.2,0.0,100.0,96.5,100.0,171,145.0,,168.0,,171.0,165.0,171.0
77156,Darvault,73.4,0.0,100.0,60.2,100.0,0.0,100.0,651,478.0,,651.0,392.0,651.0,,651.0
51614,Verzy,99.2,0.0,100.0,0.0,98.9,0.0,100.0,620,615.0,,620.0,,613.0,,620.0
42095,Firminy,91.5,72.1,99.7,0.0,100.0,0.0,100.0,11869,10857.0,8560.0,11837.0,,11869.0,,11869.0
80708,Saint-Mard,96.5,0.0,100.0,0.0,100.0,0.0,100.0,86,83.0,,86.0,,86.0,,86.0
76264,Flamanville,97.1,0.0,100.0,0.0,100.0,0.0,100.0,210,204.0,,210.0,,210.0,,210.0
53056,La Chapelle-Anthenaise,94.2,0.0,98.4,0.0,100.0,0.0,100.0,434,409.0,,427.0,,434.0,,434.0
27078,La Boissière,99.4,0.0,100.0,0.0,100.0,0.0,100.0,156,155.0,,156.0,,156.0,,156.0
58149,Luzy,92.7,0.0,98.7,0.0,99.2,0.0,100.0,1593,1476.0,,1573.0,,1581.0,,1593.0
16362,Salles-Lavalette,79.0,0.0,100.0,0.0,89.3,0.0,100.0,291,230.0,,291.0,,260.0,,291.0
51065,Blacy,76.5,0.0,99.8,0.0,100.0,0.0,100.0,455,348.0,,454.0,,455.0,,455.0
80036,Aubigny,96.5,0.0,100.0,0.0,100.0,0.0,100.0,285,275.0,,285.0,,285.0,,285.0
09042,La Bastide-de-Sérou,93.7,0.0,99.8,0.0,35.6,0.0,100.0,839,786.0,,837.0,,299.0,,839.0
77145,Crisenoy,83.8,0.0,100.0,77.6,100.0,0.0,99.7,339,284.0,,339.0,263.0,339.0,,338.0
46145,Lachapelle-Auzac,80.3,0.0,93.7,0.0,100.0,0.0,100.0,763,613.0,,715.0,,763.0,,763.0
14519,Préaux-Bocage,80.6,0.0,81.9,0.0,100.0,1.4,100.0,72,58.0,,59.0,,72.0,1.0,72.0
26273,Rochefort-Samson,92.4,0.0,98.8,0.0,98.6,0.0,100.0,581,537.0,,574.0,,573.0,,581.0
72273,Saint-Christophe-du-Jambet,84.1,0.0,94.7,0.0,100.0,0.0,100.0,189,159.0,,179.0,,189.0,,189.0
38082,Charavines,87.8,0.0,100.0,71.8,100.0,0.0,100.0,1275,1120.0,,1275.0,915.0,1275.0,,1275.0
14735,Vendeuvre,93.9,0.0,100.0,0.0,100.0,46.2,100.0,444,417.0,,444.0,,444.0,205.0,444.0
63120,Corent,97.8,0.0,100.0,0.0,100.0,93.1,100.0,407,398.0,,407.0,,407.0,379.0,407.0
03209,Poëzat,94.2,0.0,100.0,0.0,100.0,100.0,100.0,86,81.0,,86.0,,86.0,86.0,86.0
58129,Gouloux,88.5,0.0,99.0,0.0,96.6,0.0,100.0,208,184.0,,206.0,,201.0,,208.0
33016,Asques,97.5,0.0,100.0,0.0,100.0,0.0,100.0,240,234.0,,240.0,,240.0,,240.0
54602,Han-devant-Pierrepont,85.0,0.0,100.0,0.0,100.0,0.0,100.0,80,68.0,,80.0,,80.0,,80.0
02386,Iron,91.7,0.0,100.0,0.0,93.8,0.0,100.0,145,133.0,,145.0,,136.0,,145.0
06004,Antibes,90.3,0.0,95.0,0.0,90.6,0.0,100.0,74104,66883.0,,70413.0,,67144.0,,74073.0
60312,Héricourt-sur-Thérain,100.0,0.0,100.0,0.0,100.0,0.0,100.0,69,69.0,,69.0,,69.0,,69.0
85276,Saint-Vincent-Sterlanges,81.1,0.0,100.0,98.8,100.0,0.0,100.0,429,348.0,,429.0,424.0,429.0,,429.0
15061,Dienne,84.4,0.0,100.0,0.0,92.8,0.0,100.0,263,222.0,,263.0,,244.0,,263.0
16225,Montembuf,83.3,0.0,100.0,0.0,100.0,0.0,100.0,562,468.0,,562.0,,562.0,,562.0
71403,Saint-Denis-de-Vaux,100.0,0.0,100.0,0.0,100.0,0.0,100.0,176,176.0,,176.0,,176.0,,176.0
88364,Puzieux,98.9,0.0,100.0,0.0,100.0,0.0,100.0,88,87.0,,88.0,,88.0,,88.0
60324,Jaulzy,99.1,0.0,100.0,0.0,100.0,0.0,100.0,437,433.0,,437.0,,437.0,,437.0
31087,Bragayrac,92.0,0.0,100.0,23.9,100.0,23.3,100.0,163,150.0,,163.0,39.0,163.0,38.0,163.0
55407,Pont-sur-Meuse,100.0,0.0,100.0,0.0,100.0,0.0,100.0,78,78.0,,78.0,,78.0,,78.0
01399,Ségny,76.4,0.0,100.0,0.0,100.0,0.0,100.0,1405,1073.0,,1405.0,,1405.0,,1405.0
38049,Bossieu,86.6,0.0,100.0,29.9,99.0,0.0,100.0,194,168.0,,194.0,58.0,192.0,,194.0
88086,Champ-le-Duc,95.1,0.0,100.0,0.0,100.0,0.0,100.0,305,290.0,,305.0,,305.0,,305.0
35041,Brie,13.1,0.0,100.0,0.0,100.0,0.0,100.0,421,55.0,,421.0,,421.0,,421.0
88252,Jésonville,97.8,0.0,100.0,0.0,100.0,0.0,100.0,90,88.0,,90.0,,90.0,,90.0
79332,Trayes,0.0,0.0,100.0,0.0,78.9,0.0,100.0,71,,,71.0,,56.0,,71.0
02439,Les Septvallons,98.1,0.0,100.0,0.0,100.0,0.0,100.0,588,577.0,,588.0,,588.0,,588.0
07061,Chauzon,0.0,0.0,100.0,0.0,100.0,0.0,100.0,438,,,438.0,,438.0,,438.0
29073,Guimaëc,3.0,0.0,100.0,0.0,98.1,0.0,100.0,830,25.0,,830.0,,814.0,,830.0
78558,Saint-Illiers-la-Ville,96.9,0.0,100.0,0.0,100.0,0.0,100.0,159,154.0,,159.0,,159.0,,159.0
11251,Val-de-Dagne,98.2,0.0,100.0,0.0,99.4,0.0,100.0,676,664.0,,676.0,,672.0,,676.0
60652,Valdampierre,97.0,0.0,100.0,0.0,100.0,0.0,100.0,436,423.0,,436.0,,436.0,,436.0
19190,Saint-Bonnet-près-Bort,86.7,0.0,100.0,0.0,100.0,57.3,100.0,143,124.0,,143.0,,143.0,82.0,143.0
32126,Estampes,96.0,0.0,100.0,0.0,100.0,0.0,100.0,126,121.0,,126.0,,126.0,,126.0
08047,Barbaise,98.6,0.0,100.0,0.0,100.0,0.0,100.0,71,70.0,,71.0,,71.0,,71.0
62293,Embry,98.8,0.0,100.0,0.0,100.0,0.0,100.0,165,163.0,,165.0,,165.0,,165.0
67296,Mittelhausbergen,91.3,71.6,88.1,0.0,100.0,0.0,100.0,1396,1275.0,999.0,1230.0,,1396.0,,1396.0
17074,Bussac-Forêt,92.9,0.0,100.0,0.0,100.0,98.7,100.0,608,565.0,,608.0,,608.0,600.0,608.0
71564,Vendenesse-lès-Charolles,95.2,0.0,97.4,95.8,99.8,0.0,100.0,497,473.0,,484.0,476.0,496.0,,497.0
68241,Oberentzen,84.0,0.0,100.0,0.0,100.0,0.0,100.0,438,368.0,,438.0,,438.0,,438.0
17404,Saint-Simon-de-Pellouaille,94.6,0.0,100.0,0.0,100.0,100.0,100.0,367,347.0,,367.0,,367.0,367.0,367.0
22364,Trélivan,87.5,0.0,100.0,0.0,100.0,0.0,100.0,1722,1506.0,,1722.0,,1722.0,,1722.0
17219,Marennes-Hiers-Brouage,96.5,0.0,100.0,0.0,100.0,97.1,100.0,4426,4271.0,,4426.0,,4426.0,4298.0,4426.0
63021,Authezat,89.4,0.0,100.0,0.0,100.0,1.2,100.0,339,303.0,,339.0,,339.0,4.0,339.0
54501,Seranville,98.4,0.0,100.0,0.0,100.0,0.0,100.0,62,61.0,,62.0,,62.0,,62.0
94021,Chevilly-Larue,95.5,0.0,85.3,0.0,100.0,0.0,100.0,10234,9778.0,,8734.0,,10234.0,,10234.0
76626,Saint-Nicolas-de-la-Haie,97.3,0.0,100.0,0.0,100.0,0.0,100.0,182,177.0,,182.0,,182.0,,182.0
53173,La Pallu,95.4,0.0,100.0,0.0,100.0,0.0,100.0,153,146.0,,153.0,,153.0,,153.0
25249,Fontenotte,100.0,0.0,100.0,0.0,100.0,0.0,100.0,36,36.0,,36.0,,36.0,,36.0
32230,Mansencôme,78.9,0.0,89.5,0.0,100.0,89.5,100.0,38,30.0,,34.0,,38.0,34.0,38.0
41047,La Chaussée-Saint-Victor,93.3,0.0,100.0,0.0,100.0,0.0,100.0,3071,2866.0,,3071.0,,3071.0,,3071.0
84031,Carpentras,84.9,45.5,96.2,0.0,100.0,0.0,100.0,19152,16263.0,8722.0,18425.0,,19152.0,,19152.0
35094,Dingé,42.2,0.0,99.1,0.0,100.0,0.0,100.0,1076,454.0,,1066.0,,1076.0,,1076.0
03128,Huriel,92.9,0.0,100.0,0.0,100.0,0.9,100.0,1709,1588.0,,1709.0,,1709.0,16.0,1709.0
51152,Chigny-les-Roses,99.5,0.0,100.0,0.0,100.0,0.0,100.0,377,375.0,,377.0,,377.0,,377.0
61133,Courtomer,76.8,0.0,100.0,0.0,100.0,0.0,100.0,608,467.0,,608.0,,608.0,,608.0
33453,Saint-Michel-de-Lapujade,94.8,0.0,96.3,0.0,100.0,74.1,100.0,135,128.0,,130.0,,135.0,100.0,135.0
91556,Saint-Hilaire,98.1,0.0,100.0,0.0,100.0,0.0,100.0,212,208.0,,212.0,,212.0,,212.0
40285,Saint-Yaguen,93.1,0.0,100.0,0.0,95.6,0.0,100.0,363,338.0,,363.0,,347.0,,363.0
66187,Saint-Paul-de-Fenouillet,0.0,0.0,99.6,0.0,99.8,0.0,100.0,1345,,,1339.0,,1342.0,,1345.0
59650,Wattrelos,93.0,61.8,96.5,0.0,99.9,0.0,99.9,19884,18492.0,12294.0,19182.0,,19874.0,,19872.0
72029,Beaumont-sur-Sarthe,98.3,0.0,100.0,0.0,100.0,0.0,100.0,1439,1415.0,,1439.0,,1439.0,,1439.0
15229,Soulages,0.0,0.0,89.6,0.0,97.0,0.0,100.0,67,,,60.0,,65.0,,67.0
31187,Fonsorbes,94.7,0.0,100.0,27.6,100.0,27.6,100.0,6707,6354.0,,6707.0,1854.0,6707.0,1849.0,6707.0
33476,Saint-Seurin-de-Cadourne,79.2,0.0,100.0,0.0,100.0,0.0,100.0,528,418.0,,528.0,,528.0,,528.0
86162,Mondion,0.0,0.0,97.6,0.0,100.0,0.0,100.0,85,,,83.0,,85.0,,85.0
39310,Mantry,87.2,0.0,100.0,0.0,100.0,0.0,100.0,376,328.0,,376.0,,376.0,,376.0
11096,Comus,0.0,0.0,100.0,0.0,100.0,0.0,100.0,167,,,167.0,,167.0,,167.0
08305,Montigny-sur-Vence,95.6,0.0,100.0,0.0,100.0,0.0,100.0,136,130.0,,136.0,,136.0,,136.0
11414,Villar-en-Val,0.0,0.0,100.0,37.8,29.7,0.0,100.0,37,,,37.0,14.0,11.0,,37.0
17466,Vérines,99.1,0.0,100.0,0.0,100.0,100.0,100.0,1073,1063.0,,1073.0,,1073.0,1073.0,1073.0
16230,Montmoreau,89.7,0.0,100.0,0.0,99.5,0.0,100.0,1755,1574.0,,1755.0,,1746.0,,1755.0
60464,Nointel,87.4,0.0,100.0,0.0,100.0,0.0,100.0,625,546.0,,625.0,,625.0,,625.0
51265,Gaye,98.8,0.0,100.0,0.0,100.0,0.0,100.0,338,334.0,,338.0,,338.0,,338.0
80028,Arquèves,0.0,0.0,100.0,0.0,100.0,0.0,100.0,81,,,81.0,,81.0,,81.0
45310,Sermaises,95.4,0.0,100.0,0.0,100.0,0.0,99.9,883,842.0,,883.0,,883.0,,882.0
30193,Parignargues,97.1,0.0,100.0,0.0,100.0,0.0,100.0,346,336.0,,346.0,,346.0,,346.0
46176,Livernon,78.6,0.0,100.0,0.0,100.0,0.0,100.0,537,422.0,,537.0,,537.0,,537.0
68365,Wettolsheim,96.9,0.0,98.5,0.0,100.0,0.0,100.0,1180,1143.0,,1162.0,,1180.0,,1180.0
51329,Loivre,98.4,0.0,100.0,0.0,100.0,0.0,99.8,607,597.0,,607.0,,607.0,,606.0
07301,Saint-Victor,0.0,0.0,98.6,0.0,98.6,0.0,100.0,711,,,701.0,,701.0,,711.0
51409,Nuisement-sur-Coole,95.6,0.0,99.1,0.0,100.0,0.0,100.0,228,218.0,,226.0,,228.0,,228.0
36186,Saint-Christophe-en-Boucherie,0.0,0.0,99.1,0.0,100.0,60.1,100.0,213,,,211.0,,213.0,128.0,213.0
40111,Geloux,88.9,0.0,100.0,0.0,67.8,0.0,100.0,370,329.0,,370.0,,251.0,,370.0
65419,Sentous,88.7,0.0,100.0,0.0,100.0,96.8,100.0,62,55.0,,62.0,,62.0,60.0,62.0
69275,Décines-Charpieu,93.5,29.6,93.4,0.0,100.0,0.0,100.0,16997,15887.0,5029.0,15878.0,,16997.0,,16997.0
54524,Thumeréville,90.4,0.0,100.0,0.0,100.0,0.0,100.0,52,47.0,,52.0,,52.0,,52.0
72146,Guécélard,97.6,0.0,100.0,0.0,100.0,0.0,100.0,1465,1430.0,,1465.0,,1465.0,,1465.0
70405,Pennesières,79.3,0.0,100.0,0.0,100.0,0.0,100.0,121,96.0,,121.0,,121.0,,121.0
83016,Le Beausset,57.3,0.0,100.0,0.0,99.8,0.0,100.0,6620,3795.0,,6620.0,,6605.0,,6620.0
51103,La Celle-sous-Chantemerle,97.1,0.0,100.0,0.0,100.0,0.0,100.0,103,100.0,,103.0,,103.0,,103.0
25377,Mésandans,91.2,0.0,100.0,0.0,100.0,0.0,100.0,170,155.0,,170.0,,170.0,,170.0
01272,Neuville-les-Dames,2.8,0.0,99.5,0.0,100.0,0.0,100.0,1110,31.0,,1105.0,,1110.0,,1110.0
26093,Clansayes,4.9,0.0,99.3,0.0,89.2,0.0,100.0,306,15.0,,304.0,,273.0,,306.0
41248,Couëtron-au-Perche,87.8,0.0,98.8,0.0,99.3,0.0,100.0,1057,928.0,,1044.0,,1050.0,,1057.0
85238,Saint-Laurent-sur-Sèvre,89.7,0.0,100.0,26.0,100.0,0.0,100.0,1894,1698.0,,1894.0,492.0,1894.0,,1894.0
23222,Saint-Michel-de-Veisse,21.1,0.0,98.2,0.0,100.0,23.5,100.0,166,35.0,,163.0,,166.0,39.0,166.0
24580,Villac,15.7,0.0,100.0,0.0,92.0,0.3,100.0,287,45.0,,287.0,,264.0,1.0,287.0
55535,Vaudoncourt,82.6,0.0,100.0,0.0,100.0,0.0,100.0,46,38.0,,46.0,,46.0,,46.0
09200,Montbel,76.3,0.0,71.0,0.0,96.8,0.0,100.0,93,71.0,,66.0,,90.0,,93.0
70274,Grandecourt,100.0,0.0,100.0,0.0,100.0,0.0,100.0,30,30.0,,30.0,,30.0,,30.0
81022,Bannières,87.9,0.0,100.0,0.0,97.0,0.0,100.0,99,87.0,,99.0,,96.0,,99.0
23218,Saint-Maurice-près-Crocq,98.5,0.0,86.0,0.0,76.5,14.7,100.0,136,134.0,,117.0,,104.0,20.0,136.0
82193,Vigueron,98.9,0.0,100.0,0.0,98.9,0.0,100.0,87,86.0,,87.0,,86.0,,87.0
19008,Ambrugeat,97.7,0.0,94.3,0.0,74.2,60.6,100.0,264,258.0,,249.0,,196.0,160.0,264.0
81021,Aussillon,96.1,0.0,100.0,0.0,99.9,0.0,100.0,3616,3475.0,,3616.0,,3614.0,,3616.0
09246,Rimont,94.8,0.0,100.0,0.0,92.1,0.0,100.0,442,419.0,,442.0,,407.0,,442.0
62633,uf-en-Ternois,99.3,0.0,100.0,0.0,100.0,0.0,100.0,136,135.0,,136.0,,136.0,,136.0
61165,La Ferrière-Bochard,76.8,0.0,100.0,0.0,100.0,0.0,100.0,353,271.0,,353.0,,353.0,,353.0
07003,Aizac,0.0,0.0,100.0,0.0,100.0,0.0,100.0,168,,,168.0,,168.0,,168.0
89336,Saint-Brancher,98.7,0.0,63.7,96.0,100.0,0.0,100.0,223,220.0,,142.0,214.0,223.0,,223.0
26126,Eygalayes,0.0,0.0,100.0,0.0,99.2,0.0,100.0,123,,,123.0,,122.0,,123.0
12010,Arques,80.6,0.0,97.1,0.0,100.0,0.0,100.0,103,83.0,,100.0,,103.0,,103.0
60191,Cuvilly,95.1,0.0,100.0,0.0,100.0,0.0,100.0,326,310.0,,326.0,,326.0,,326.0
59221,Famars,88.0,0.0,100.0,0.0,100.0,0.0,100.0,1511,1329.0,,1511.0,,1511.0,,1511.0
59359,Loon-Plage,96.0,88.6,98.4,0.0,100.0,0.0,100.0,2782,2672.0,2465.0,2738.0,,2782.0,,2782.0
24026,Bassillac et Auberoche,95.6,0.0,96.5,0.0,100.0,0.0,100.0,2602,2487.0,,2510.0,,2601.0,,2602.0
28175,La Gaudaine,92.8,0.0,100.0,0.0,100.0,0.0,100.0,138,128.0,,138.0,,138.0,,138.0
03252,Saint-Pont,93.4,0.0,100.0,0.0,100.0,0.0,100.0,351,328.0,,351.0,,351.0,,351.0
27408,Mézières-en-Vexin,78.8,0.0,100.0,0.0,76.5,0.0,100.0,378,298.0,,378.0,,289.0,,378.0
63117,Compains,0.0,0.0,98.6,0.0,85.3,0.0,100.0,211,,,208.0,,180.0,,211.0
80672,Ribemont-sur-Ancre,94.1,0.0,100.0,0.0,100.0,0.0,100.0,338,318.0,,338.0,,338.0,,338.0
14593,Saint-Hymer,59.2,0.0,82.7,0.0,100.0,62.8,100.0,503,298.0,,416.0,,503.0,316.0,503.0
61243,Magny-le-Désert,79.3,0.0,100.0,0.0,100.0,0.0,100.0,950,753.0,,950.0,,950.0,,950.0
70507,Trésilley,87.7,0.0,100.0,0.0,100.0,0.0,100.0,162,142.0,,162.0,,162.0,,162.0
02455,Malzy,98.3,0.0,100.0,0.0,100.0,0.0,100.0,115,113.0,,115.0,,115.0,,115.0
60320,Ivors,97.8,0.0,100.0,0.0,100.0,0.0,100.0,137,134.0,,137.0,,137.0,,137.0
85182,Pouzauges,97.5,0.0,99.7,0.3,100.0,0.0,100.0,3771,3677.0,,3760.0,11.0,3771.0,,3771.0
26373,Vesc,0.0,0.0,100.0,0.0,85.4,0.0,100.0,253,,,253.0,,216.0,,253.0
69100,Irigny,90.2,50.3,92.0,0.0,100.0,0.0,100.0,4734,4271.0,2383.0,4354.0,,4734.0,,4734.0
80693,Sailly-Laurette,83.3,0.0,100.0,0.0,100.0,0.0,100.0,198,165.0,,198.0,,198.0,,198.0
08200,Grivy-Loisy,97.4,0.0,100.0,0.0,100.0,0.0,100.0,117,114.0,,117.0,,117.0,,117.0
12184,Pomayrols,95.4,0.0,94.7,0.0,100.0,0.0,100.0,151,144.0,,143.0,,151.0,,151.0
33123,Cézac,26.6,0.0,100.0,0.0,100.0,0.0,100.0,1241,330.0,,1241.0,,1241.0,,1241.0
73114,Flumet,72.7,0.0,100.0,0.0,98.2,0.0,100.0,1482,1077.0,,1482.0,,1455.0,,1482.0
29248,Saint-Frégant,0.0,0.0,100.0,0.0,100.0,0.0,100.0,415,,,415.0,,415.0,,415.0
03063,Chassenard,88.1,0.0,100.0,0.0,100.0,0.0,100.0,571,503.0,,571.0,,571.0,,571.0
47027,Bias,97.2,0.0,99.1,0.0,100.0,99.2,100.0,1856,1804.0,,1839.0,,1856.0,1842.0,1856.0
22311,Saint-Lormel,19.5,0.0,100.0,0.0,100.0,0.0,100.0,728,142.0,,728.0,,728.0,,728.0
46057,Cardaillac,96.9,0.0,100.0,0.0,94.4,0.0,100.0,449,435.0,,449.0,,424.0,,449.0
51057,Bettancourt-la-Longue,93.0,0.0,100.0,0.0,100.0,0.0,100.0,57,53.0,,57.0,,57.0,,57.0
61361,Saint-André-de-Briouze,40.3,0.0,100.0,0.0,95.0,0.0,100.0,119,48.0,,119.0,,113.0,,119.0
65076,Bazus-Neste,92.3,0.0,98.1,0.0,100.0,25.0,100.0,52,48.0,,51.0,,52.0,13.0,52.0
52366,Ormancey,100.0,0.0,100.0,0.0,100.0,0.0,100.0,59,59.0,,59.0,,59.0,,59.0
15051,Clavières,0.0,0.0,98.1,0.0,84.7,0.0,100.0,209,,,205.0,,177.0,,209.0
54214,Frolois,98.9,0.0,68.6,0.0,100.0,0.0,100.0,369,365.0,,253.0,,369.0,,369.0
76695,Tocqueville-les-Murs,95.6,0.0,72.1,0.0,100.0,0.0,100.0,136,130.0,,98.0,,136.0,,136.0
01254,Montagnat,93.3,0.0,99.2,0.0,100.0,0.0,100.0,1066,995.0,,1057.0,,1066.0,,1066.0
10161,Fresnay,100.0,0.0,100.0,0.0,100.0,0.0,100.0,35,35.0,,35.0,,35.0,,35.0
07084,Eclassan,72.2,0.0,100.0,0.0,97.9,0.0,100.0,619,447.0,,619.0,,606.0,,619.0
85019,Bellevigny,89.1,0.0,100.0,87.9,100.0,0.0,100.0,3390,3019.0,,3390.0,2980.0,3390.0,,3390.0
80516,Marquaix,0.0,0.0,100.0,0.0,100.0,0.0,100.0,105,,,105.0,,105.0,,105.0
60306,Hécourt,82.5,0.0,100.0,0.0,100.0,0.0,100.0,97,80.0,,97.0,,97.0,,97.0
64409,Moumour,74.6,0.0,99.6,99.1,100.0,0.0,100.0,457,341.0,,455.0,453.0,457.0,,457.0
21359,Lucey,100.0,0.0,100.0,0.0,100.0,0.0,100.0,50,50.0,,50.0,,50.0,,50.0
04240,Villars-Colmars,95.1,0.0,100.0,0.0,91.8,0.0,100.0,576,548.0,,576.0,,529.0,,576.0
07115,Labeaume,0.0,0.0,98.7,0.0,96.2,0.0,100.0,685,,,676.0,,659.0,,685.0
34324,Valras-Plage,96.5,0.0,99.5,0.0,100.0,0.0,100.0,9639,9299.0,,9593.0,,9639.0,,9639.0
50097,Canville-la-Rocque,0.0,0.0,95.7,0.0,100.0,0.0,100.0,93,,,89.0,,93.0,,93.0
80571,Morisel,85.5,0.0,100.0,0.0,100.0,0.0,100.0,256,219.0,,256.0,,256.0,,256.0
81223,Le Rialet,96.1,0.0,98.0,0.0,100.0,0.0,100.0,102,98.0,,100.0,,102.0,,102.0
76317,Grainville-Ymauville,98.3,0.0,100.0,0.0,100.0,0.0,100.0,174,171.0,,174.0,,174.0,,174.0
70008,Ainvelle,99.0,0.0,100.0,0.0,100.0,0.0,100.0,96,95.0,,96.0,,96.0,,96.0
